:ID,PKG_NAME,PAGE_RANK,:LABEL
nimble372,pari,1.8327262678346465,nimble
nimble373,spacenav,1.8327262678346465,nimble
nimble374,isense,1.8327262678346465,nimble
nimble375,libusb,1.8327262678346465,nimble
nimble376,myo,1.8327262678346465,nimble
nimble377,oculus,1.8327262678346465,nimble
nimble378,serialport,1.8327262678346465,nimble
nimble379,gles,1.8327262678346465,nimble
nimble380,egl,1.8327262678346465,nimble
nimble381,sixense,1.8327262678346465,nimble
nimble382,listsv,1.8327262678346465,nimble
nimble383,kissfft,1.8327262678346465,nimble
nimble384,nimbench,1.8327262678346465,nimble
nimble385,nest,1.9559360818140274,nimble
nimble386,nimbluez,1.8327262678346465,nimble
nimble387,yaml,2.4216333579457534,nimble
nimble388,jsmn,2.1379259316227346,nimble
nimble389,mangle,1.8327262678346465,nimble
nimble390,nimshell,1.8327262678346465,nimble
nimble391,rosencrantz,1.8366118691083846,nimble
nimble392,sam,1.8327262678346465,nimble
nimble393,twitter,1.8327262678346465,nimble
nimble394,stomp,1.8327262678346465,nimble
nimble395,srt,1.8327262678346465,nimble
nimble396,subviewer,1.8327262678346465,nimble
nimble397,Kinto,1.8327262678346465,nimble
nimble398,xmltools,2.1379259316227346,nimble
nimble399,nimongo,1.8327262678346465,nimble
nimble400,nimboost,2.456928559935752,nimble
nimble401,asyncdocker,1.8327262678346465,nimble
nimble402,python3,1.8327262678346465,nimble
nimble403,jser,1.8327262678346465,nimble
nimble404,pledge,1.8327262678346465,nimble
nimble405,sophia,1.8327262678346465,nimble
nimble406,progress,2.07763467808441,nimble
nimble407,websocket,2.1688833919764843,nimble
nimble408,cucumber,1.8327262678346465,nimble
nimble409,libmpdclient,1.8327262678346465,nimble
nimble410,awk,1.8366118691083846,nimble
nimble411,dotenv,2.368568136864624,nimble
nimble412,sph,2.0082760432404574,nimble
nimble413,libsodium,2.21549616066099,nimble
nimble414,aws_sdk,1.8327262678346465,nimble
nimble415,i18n,1.8327262678346465,nimble
nimble416,persistent_enums,1.8327262678346465,nimble
nimble417,nimcl,2.1643727247899927,nimble
nimble418,nimblas,2.5120309755756076,nimble
nimble419,fixmath,1.8327262678346465,nimble
nimble420,nimzend,1.8327262678346465,nimble
nimble421,spills,2.139731153181534,nimble
nimble422,platformer,1.8327262678346465,nimble
nimble423,nimCEF,1.8327262678346465,nimble
nimble424,migrate,1.8327262678346465,nimble
nimble425,subfield,1.8327262678346465,nimble
nimble426,semver,2.1379259316227346,nimble
nimble427,ad,1.8327262678346465,nimble
nimble428,asyncpg,1.8327262678346465,nimble
nimble429,winregistry,1.8327262678346465,nimble
nimble430,luna,1.8327262678346465,nimble
nimble431,qrcode,1.8327262678346465,nimble
nimble432,circleci_client,1.8327262678346465,nimble
nimble433,iup,1.8327262678346465,nimble
nimble434,barbarus,1.8327262678346465,nimble
nimble435,jsonob,1.8327262678346465,nimble
nimble436,autome,1.8327262678346465,nimble
nimble437,wox,1.8327262678346465,nimble
nimble438,seccomp,2.1379259316227346,nimble
nimble439,AntTweakBar,1.8327262678346465,nimble
nimble440,slimdown,1.8327262678346465,nimble
nimble441,taglib,1.8327262678346465,nimble
nimble442,des,1.8327262678346465,nimble
nimble443,bgfx,1.8327262678346465,nimble
nimble444,json_builder,1.8327262678346465,nimble
nimble445,mapbits,1.8327262678346465,nimble
nimble446,faststack,1.8327262678346465,nimble
nimble447,gpx,1.8327262678346465,nimble
nimble448,itn,1.8327262678346465,nimble
nimble449,foliant,1.8327262678346465,nimble
nimble450,gemf,1.8327262678346465,nimble
nimble451,Remotery,1.8327262678346465,nimble
nimble452,picohttpparser,2.1379259316227346,nimble
nimble453,microasynchttpserver,1.8327262678346465,nimble
nimble454,react,1.8366118691083846,nimble
nimble455,react16,1.8327262678346465,nimble
nimble456,oauth,2.0082760432404574,nimble
nimble457,jsbind,2.22808674299555,nimble
nimble458,uuids,2.444667949803006,nimble
nimble459,isaac,2.4905565119025876,nimble
nimble460,SDF,1.8327262678346465,nimble
nimble461,WebGL,1.8327262678346465,nimble
nimble462,fileinput,1.8327262678346465,nimble
nimble463,classy,2.2047226941376428,nimble
nimble464,pls,1.8327262678346465,nimble
nimble465,mn,1.8327262678346465,nimble
nimble466,min,1.8327262678346465,nimble
nimble467,boneIO,1.8327262678346465,nimble
nimble468,ui,2.2196393671053287,nimble
nimble469,mmgeoip,1.8327262678346465,nimble
nimble470,libjwt,1.8327262678346465,nimble
nimble471,forestdb,1.8327262678346465,nimble
nimble472,nimbox,1.9559360818140274,nimble
nimble473,psutil,1.8327262678346465,nimble
nimble474,gapbuffer,1.8327262678346465,nimble
nimble475,etcd_client,1.8327262678346465,nimble
nimble476,package_visible_types,1.8615160478845074,nimble
nimble477,presto,1.8327262678346465,nimble
nimble478,ranges,2.4330851342204887,nimble
nimble479,zlib,1.8931031993696554,nimble
nimble480,json_rpc,1.9627139820301844,nimble
nimble481,chronos,2.493129166408022,nimble
nimble482,serialization,2.3899057047859245,nimble
nimble483,json_serialization,2.3131386729822805,nimble
nimble484,ssz_serialization,1.8327262678346465,nimble
nimble485,confutils,1.8719824599399073,nimble
nimble486,taskpools,1.8327262678346465,nimble
nimble487,std_shims,1.8327262678346465,nimble
